idx,class
3200,RightWhale
6629,NoWhale
4135,RightWhale
1898,RightWhale
282,NoWhale
258,NoWhale
10312,NoWhale
4943,RightWhale
2822,NoWhale
3525,RightWhale
10567,RightWhale
5223,NoWhale
2285,NoWhale
6063,RightWhale
8078,NoWhale
4654,RightWhale
5000,NoWhale
6710,NoWhale
10205,NoWhale
5416,NoWhale
475,NoWhale
2555,RightWhale
8087,RightWhale
7,NoWhale
6411,NoWhale
10032,RightWhale
9763,NoWhale
5546,RightWhale
2426,RightWhale
6744,RightWhale
10534,NoWhale
2274,NoWhale
1577,RightWhale
7264,NoWhale
3970,NoWhale
5879,NoWhale
9220,RightWhale
10208,RightWhale
7193,NoWhale
3867,NoWhale
10302,NoWhale
6823,RightWhale
7548,RightWhale
781,NoWhale
1749,NoWhale
6519,NoWhale
5774,RightWhale
2324,RightWhale
5055,RightWhale
9875,NoWhale
1727,RightWhale
610,NoWhale
4666,RightWhale
5413,NoWhale
8103,RightWhale
8174,RightWhale
3750,RightWhale
97,NoWhale
6985,RightWhale
3137,NoWhale
1537,NoWhale
3648,RightWhale
1517,NoWhale
10232,RightWhale
4624,NoWhale
6566,RightWhale
2090,NoWhale
7097,NoWhale
6171,NoWhale
7521,NoWhale
572,NoWhale
9931,RightWhale
3062,NoWhale
597,NoWhale
6633,NoWhale
7875,RightWhale
7345,RightWhale
6304,NoWhale
10330,RightWhale
5976,NoWhale
1938,RightWhale
8100,NoWhale
1753,NoWhale
3670,RightWhale
8813,NoWhale
2361,NoWhale
4260,NoWhale
5432,RightWhale
6285,RightWhale
9713,RightWhale
10357,RightWhale
8605,RightWhale
9368,RightWhale
5591,NoWhale
1171,RightWhale
7927,RightWhale
8830,NoWhale
10886,RightWhale
8873,NoWhale
10031,RightWhale
874,NoWhale
2297,RightWhale
10180,RightWhale
2643,NoWhale
5347,RightWhale
10862,RightWhale
581,NoWhale
204,NoWhale
7896,RightWhale
2014,RightWhale
905,NoWhale
631,NoWhale
8461,RightWhale
9137,RightWhale
1974,RightWhale
162,NoWhale
4998,NoWhale
4713,RightWhale
1431,RightWhale
6868,NoWhale
10025,NoWhale
7710,NoWhale
7736,RightWhale
4283,NoWhale
7531,RightWhale
8819,NoWhale
3384,NoWhale
10465,RightWhale
8913,NoWhale
9135,NoWhale
7462,NoWhale
3331,NoWhale
6404,RightWhale
2096,RightWhale
9197,RightWhale
7999,NoWhale
5017,NoWhale
1449,NoWhale
6900,RightWhale
2610,NoWhale
1900,RightWhale
8186,NoWhale
3920,NoWhale
2757,NoWhale
6397,RightWhale
9490,RightWhale
2097,RightWhale
8329,NoWhale
5624,NoWhale
3471,RightWhale
8266,NoWhale
2171,NoWhale
10104,NoWhale
10053,NoWhale
8590,NoWhale
2010,RightWhale
10708,NoWhale
1283,RightWhale
10504,NoWhale
1019,NoWhale
2810,NoWhale
9452,RightWhale
1651,NoWhale
10519,NoWhale
1169,NoWhale
6256,NoWhale
5469,RightWhale
9556,RightWhale
867,NoWhale
5093,RightWhale
5433,NoWhale
541,NoWhale
10756,RightWhale
6354,RightWhale
10215,RightWhale
3390,NoWhale
8817,NoWhale
10861,RightWhale
3959,RightWhale
6643,RightWhale
6841,NoWhale
9083,NoWhale
3586,NoWhale
8858,RightWhale
2563,RightWhale
5036,NoWhale
1080,RightWhale
5891,NoWhale
4966,RightWhale
2023,NoWhale
9840,RightWhale
7909,NoWhale
9548,RightWhale
7321,NoWhale
226,RightWhale
1013,RightWhale
1929,NoWhale
5251,RightWhale
2179,NoWhale
697,RightWhale
1124,RightWhale
7378,RightWhale
9730,RightWhale
5110,RightWhale
7902,NoWhale
1778,RightWhale
8748,NoWhale
2634,RightWhale
7544,RightWhale
7604,NoWhale
3489,RightWhale
1037,NoWhale
10438,RightWhale
8505,NoWhale
2649,RightWhale
2979,NoWhale
2547,NoWhale
5132,RightWhale
2159,NoWhale
6445,NoWhale
3967,RightWhale
1428,NoWhale
9212,NoWhale
2520,RightWhale
8033,NoWhale
9453,NoWhale
10791,NoWhale
448,NoWhale
9286,RightWhale
5995,RightWhale
8806,NoWhale
3727,RightWhale
7353,NoWhale
8553,RightWhale
6279,NoWhale
9792,RightWhale
7295,RightWhale
6251,RightWhale
5926,RightWhale
2460,RightWhale
22,RightWhale
2066,RightWhale
1653,NoWhale
8706,RightWhale
1376,NoWhale
1724,RightWhale
3754,RightWhale
8652,RightWhale
4183,RightWhale
4082,NoWhale
8474,RightWhale
6579,NoWhale
4558,RightWhale
3537,RightWhale
7003,NoWhale
10364,NoWhale
646,NoWhale
6381,RightWhale
7527,NoWhale
10610,RightWhale
7165,NoWhale
10793,NoWhale
7697,NoWhale
10293,RightWhale
4875,NoWhale
9408,NoWhale
5341,RightWhale
7031,RightWhale
2160,NoWhale
685,NoWhale
2461,NoWhale
7128,NoWhale
6267,RightWhale
4941,NoWhale
5946,RightWhale
4583,RightWhale
5784,RightWhale
7569,RightWhale
521,NoWhale
8714,RightWhale
3983,RightWhale
10461,NoWhale
780,NoWhale
9010,RightWhale
5607,NoWhale
5978,RightWhale
3747,NoWhale
2196,NoWhale
8561,NoWhale
10807,NoWhale
4285,RightWhale
8569,NoWhale
6979,RightWhale
1827,NoWhale
10921,NoWhale
2376,NoWhale
8551,NoWhale
3839,NoWhale
1246,NoWhale
7504,RightWhale
6511,RightWhale
5439,RightWhale
10116,NoWhale
10632,NoWhale
5510,NoWhale
5330,RightWhale
4531,RightWhale
365,RightWhale
10916,RightWhale
147,RightWhale
1668,NoWhale
9688,NoWhale
7650,NoWhale
8599,NoWhale
7788,NoWhale
3456,RightWhale
3271,RightWhale
4940,RightWhale
6230,NoWhale
9753,RightWhale
8893,NoWhale
3926,RightWhale
9353,NoWhale
8080,NoWhale
78,NoWhale
7088,NoWhale
2247,RightWhale
9045,RightWhale
10876,NoWhale
7451,RightWhale
2279,RightWhale
8123,RightWhale
3897,NoWhale
8834,RightWhale
7177,RightWhale
10347,RightWhale
3631,RightWhale
9443,RightWhale
6272,RightWhale
8616,RightWhale
392,RightWhale
3191,RightWhale
16,RightWhale
4200,NoWhale
2672,RightWhale
6164,NoWhale
3493,RightWhale
7394,NoWhale
4839,NoWhale
593,NoWhale
10191,NoWhale
8737,NoWhale
5827,NoWhale
7961,RightWhale
5887,NoWhale
2355,RightWhale
6036,NoWhale
4798,RightWhale
10856,RightWhale
4592,NoWhale
8656,NoWhale
163,NoWhale
10135,RightWhale
10324,RightWhale
10693,NoWhale
7380,NoWhale
10887,NoWhale
6356,RightWhale
5542,RightWhale
6007,RightWhale
7993,NoWhale
7638,NoWhale
6793,NoWhale
7758,NoWhale
4837,NoWhale
2293,RightWhale
6548,RightWhale
7898,RightWhale
4481,NoWhale
3716,NoWhale
6140,NoWhale
1549,RightWhale
2044,NoWhale
767,RightWhale
5693,RightWhale
7870,RightWhale
7857,RightWhale
3302,NoWhale
4517,NoWhale
9935,NoWhale
3292,RightWhale
1403,NoWhale
1382,NoWhale
6928,RightWhale
5671,NoWhale
1638,NoWhale
10713,RightWhale
6907,RightWhale
8591,RightWhale
6406,RightWhale
1179,RightWhale
5448,RightWhale
5078,NoWhale
8648,RightWhale
5175,RightWhale
689,NoWhale
9698,RightWhale
6525,NoWhale
10739,NoWhale
6488,NoWhale
7154,RightWhale
9214,NoWhale
6610,NoWhale
9378,RightWhale
4349,NoWhale
1884,NoWhale
9460,NoWhale
2494,NoWhale
5947,NoWhale
3036,NoWhale
5777,RightWhale
845,NoWhale
8734,NoWhale
7967,NoWhale
9281,RightWhale
7340,NoWhale
9861,RightWhale
9074,RightWhale
7137,RightWhale
2964,NoWhale
2529,RightWhale
5772,NoWhale
1048,RightWhale
7045,RightWhale
1960,NoWhale
2530,NoWhale
8429,RightWhale
4917,RightWhale
5901,RightWhale
8286,RightWhale
4259,RightWhale
5656,RightWhale
6097,NoWhale
5907,NoWhale
7373,RightWhale
2978,NoWhale
9707,NoWhale
10177,NoWhale
6721,RightWhale
7842,NoWhale
8264,NoWhale
9603,NoWhale
3138,NoWhale
8325,NoWhale
10857,RightWhale
1826,RightWhale
5548,RightWhale
8785,NoWhale
560,RightWhale
9647,NoWhale
8435,NoWhale
5435,NoWhale
4437,RightWhale
8597,NoWhale
1442,RightWhale
8453,RightWhale
4406,RightWhale
10431,NoWhale
1689,NoWhale
10789,RightWhale
9847,RightWhale
5962,RightWhale
2496,NoWhale
8977,NoWhale
340,RightWhale
2408,RightWhale
9147,RightWhale
5782,RightWhale
4576,NoWhale
3725,NoWhale
2785,RightWhale
1012,RightWhale
5280,RightWhale
4895,RightWhale
7121,RightWhale
6549,RightWhale
4037,RightWhale
148,RightWhale
285,RightWhale
10562,NoWhale
8555,NoWhale
9200,NoWhale
6770,NoWhale
4443,RightWhale
7446,NoWhale
236,NoWhale
10491,RightWhale
7123,NoWhale
9145,RightWhale
3083,NoWhale
632,NoWhale
6813,NoWhale
2493,RightWhale
2665,NoWhale
9291,RightWhale
9215,RightWhale
9267,RightWhale
4211,RightWhale
3874,RightWhale
2817,RightWhale
9050,RightWhale
10733,RightWhale
9833,NoWhale
7426,NoWhale
9417,NoWhale
9270,RightWhale
10070,NoWhale
1735,NoWhale
7397,RightWhale
4255,RightWhale
9071,RightWhale
2475,NoWhale
10917,RightWhale
3713,NoWhale
9900,NoWhale
1804,RightWhale
707,RightWhale
10061,RightWhale
5189,RightWhale
5472,NoWhale
72,NoWhale
7843,RightWhale
5101,RightWhale
6764,NoWhale
1125,RightWhale
1241,NoWhale
9035,NoWhale
2349,NoWhale
6602,RightWhale
6780,NoWhale
4358,NoWhale
1343,RightWhale
10922,NoWhale
9505,RightWhale
10479,RightWhale
8632,NoWhale
6652,NoWhale
1100,NoWhale
8841,NoWhale
7327,NoWhale
7622,NoWhale
987,NoWhale
2852,NoWhale
8853,NoWhale
630,NoWhale
1249,RightWhale
3179,NoWhale
482,NoWhale
3040,NoWhale
5010,RightWhale
9559,RightWhale
7000,NoWhale
3273,RightWhale
7227,NoWhale
3683,RightWhale
6674,RightWhale
6807,RightWhale
10651,RightWhale
1316,NoWhale
3225,RightWhale
1072,NoWhale
4815,RightWhale
9250,NoWhale
5752,RightWhale
10010,NoWhale
4616,RightWhale
3097,RightWhale
6869,RightWhale
1300,RightWhale
7285,NoWhale
6284,RightWhale
5495,RightWhale
5291,NoWhale
1798,NoWhale
5203,RightWhale
8227,RightWhale
5047,RightWhale
6441,NoWhale
8636,NoWhale
8105,NoWhale
2359,RightWhale
10265,RightWhale
3654,RightWhale
7052,NoWhale
1286,RightWhale
9989,RightWhale
4445,NoWhale
2137,RightWhale
6787,RightWhale
10665,NoWhale
9311,NoWhale
9818,RightWhale
6894,RightWhale
9380,RightWhale
8564,RightWhale
7151,NoWhale
963,RightWhale
6012,RightWhale
4882,NoWhale
140,RightWhale
10667,NoWhale
8906,NoWhale
6936,NoWhale
6542,NoWhale
5243,NoWhale
4431,RightWhale
406,RightWhale
8212,NoWhale
9165,RightWhale
9447,NoWhale
8234,NoWhale
4399,NoWhale
5252,RightWhale
11,NoWhale
4760,NoWhale
1177,NoWhale
2863,RightWhale
6471,RightWhale
6228,NoWhale
2989,NoWhale
7117,RightWhale
7010,RightWhale
9366,NoWhale
8927,NoWhale
1440,RightWhale
10660,RightWhale
2875,NoWhale
9957,NoWhale
9628,NoWhale
7232,NoWhale
3726,NoWhale
2772,RightWhale
454,RightWhale
9013,NoWhale
8189,NoWhale
1367,NoWhale
3712,NoWhale
10773,NoWhale
1388,RightWhale
9042,NoWhale
1000,NoWhale
7761,NoWhale
3553,RightWhale
4114,RightWhale
1667,RightWhale
3173,RightWhale
10282,NoWhale
488,RightWhale
3230,NoWhale
3828,RightWhale
9473,RightWhale
5208,RightWhale
7848,RightWhale
5704,RightWhale
10549,NoWhale
8133,RightWhale
703,RightWhale
5105,NoWhale
9740,RightWhale
3291,NoWhale
8125,NoWhale
10540,RightWhale
9876,RightWhale
4909,NoWhale
4440,NoWhale
986,NoWhale
10109,NoWhale
9919,NoWhale
7705,NoWhale
6257,RightWhale
6089,RightWhale
5238,NoWhale
1198,NoWhale
9927,RightWhale
7519,NoWhale
6812,NoWhale
8320,RightWhale
7175,NoWhale
4470,NoWhale
891,NoWhale
1969,RightWhale
5757,NoWhale
6527,NoWhale
6294,NoWhale
7595,RightWhale
9110,NoWhale
3249,NoWhale
6570,NoWhale
6638,RightWhale
7351,NoWhale
10193,RightWhale
7473,NoWhale
10077,RightWhale
9498,RightWhale
1239,NoWhale
2289,NoWhale
2740,RightWhale
8467,RightWhale
4585,NoWhale
1229,NoWhale
6980,RightWhale
5178,RightWhale
4293,RightWhale
1058,NoWhale
6262,NoWhale
281,RightWhale
968,RightWhale
3953,RightWhale
1939,RightWhale
9256,NoWhale
1274,NoWhale
619,NoWhale
9303,RightWhale
1742,RightWhale
1390,RightWhale
2203,NoWhale
3568,NoWhale
6116,RightWhale
10902,NoWhale
6052,RightWhale
3178,RightWhale
3192,NoWhale
6099,RightWhale
7029,NoWhale
575,NoWhale
6656,RightWhale
7115,NoWhale
9643,RightWhale
6276,NoWhale
9837,NoWhale
5897,NoWhale
5724,NoWhale
269,RightWhale
629,RightWhale
3081,RightWhale
3466,NoWhale
6430,NoWhale
10189,RightWhale
7062,NoWhale
10640,NoWhale
5543,RightWhale
4356,NoWhale
2113,NoWhale
8219,NoWhale
3216,RightWhale
3814,RightWhale
8321,RightWhale
9401,NoWhale
2278,RightWhale
4599,RightWhale
13,NoWhale
10098,NoWhale
1525,NoWhale
2365,RightWhale
4648,NoWhale
374,RightWhale
9322,RightWhale
6477,NoWhale
525,RightWhale
9131,NoWhale
6895,NoWhale
3591,NoWhale
7904,RightWhale
2958,RightWhale
529,NoWhale
3714,NoWhale
4732,NoWhale
1394,NoWhale
5631,RightWhale
6563,NoWhale
4703,NoWhale
1712,RightWhale
10669,NoWhale
955,RightWhale
6675,NoWhale
3453,NoWhale
8595,RightWhale
2071,NoWhale
10653,RightWhale
158,RightWhale
7005,NoWhale
9094,RightWhale
352,RightWhale
6078,NoWhale
6236,NoWhale
8946,NoWhale
2920,NoWhale
8503,RightWhale
4644,RightWhale
661,RightWhale
7057,NoWhale
3665,NoWhale
7979,RightWhale
306,RightWhale
4790,NoWhale
2356,RightWhale
1927,RightWhale
10213,NoWhale
3427,RightWhale
8941,NoWhale
3638,NoWhale
1266,RightWhale
1560,RightWhale
7179,NoWhale
4109,NoWhale
7867,RightWhale
4904,NoWhale
7294,NoWhale
514,NoWhale
894,NoWhale
8601,RightWhale
21,RightWhale
899,NoWhale
207,RightWhale
458,RightWhale
2430,RightWhale
8442,NoWhale
3389,NoWhale
3911,NoWhale
5383,NoWhale
8907,NoWhale
552,RightWhale
3144,RightWhale
6917,NoWhale
2056,RightWhale
1925,NoWhale
634,NoWhale
6082,RightWhale
8508,RightWhale
10145,NoWhale
10589,RightWhale
8619,NoWhale
9406,RightWhale
105,NoWhale
3041,RightWhale
1709,NoWhale
89,NoWhale
7014,NoWhale
3174,RightWhale
917,RightWhale
7833,RightWhale
6732,NoWhale
1949,RightWhale
6368,RightWhale
1,RightWhale
8032,RightWhale
6047,NoWhale
9127,NoWhale
10083,RightWhale
2720,RightWhale
8783,NoWhale
10730,RightWhale
3117,NoWhale
10360,NoWhale
3762,NoWhale
213,NoWhale
778,RightWhale
3496,NoWhale
9658,RightWhale
2043,NoWhale
8920,RightWhale
5420,NoWhale
6154,RightWhale
8357,NoWhale
9535,RightWhale
8465,RightWhale
4167,RightWhale
3788,RightWhale
8586,RightWhale
583,RightWhale
10835,RightWhale
10919,RightWhale
116,NoWhale
6644,NoWhale
9889,NoWhale
10879,RightWhale
10682,NoWhale
9810,RightWhale
8712,NoWhale
1763,RightWhale
1875,RightWhale
3224,NoWhale
526,NoWhale
7725,NoWhale
2946,RightWhale
4473,RightWhale
5655,NoWhale
8884,NoWhale
6059,RightWhale
959,RightWhale
6342,NoWhale
3633,RightWhale
1050,RightWhale
8782,RightWhale
8711,NoWhale
3380,RightWhale
3676,NoWhale
5776,NoWhale
9902,NoWhale
6573,RightWhale
5179,NoWhale
1607,RightWhale
3610,RightWhale
10672,RightWhale
6635,RightWhale
10931,NoWhale
791,NoWhale
8984,NoWhale
3056,RightWhale
1980,NoWhale
3598,RightWhale
933,RightWhale
7424,NoWhale
5626,NoWhale
1682,RightWhale
4179,NoWhale
6446,RightWhale
4116,RightWhale
988,RightWhale
2896,RightWhale
3778,NoWhale
5658,NoWhale
3093,RightWhale
3155,NoWhale
1823,RightWhale
10531,RightWhale
1098,NoWhale
2844,RightWhale
9078,NoWhale
3342,RightWhale
38,RightWhale
6540,RightWhale
10231,RightWhale
8707,NoWhale
3356,NoWhale
7813,NoWhale
9098,NoWhale
8220,RightWhale
10100,NoWhale
2428,RightWhale
5043,RightWhale
5346,RightWhale
8954,NoWhale
4811,NoWhale
8476,RightWhale
686,NoWhale
4799,NoWhale
7437,NoWhale
2353,RightWhale
6353,RightWhale
4569,RightWhale
8213,RightWhale
2752,NoWhale
9077,RightWhale
8073,NoWhale
9109,NoWhale
1040,NoWhale
7491,RightWhale
1265,RightWhale
10139,NoWhale
7059,NoWhale
277,RightWhale
5084,NoWhale
9437,RightWhale
2382,RightWhale
571,NoWhale
1435,NoWhale
9439,RightWhale
5352,NoWhale
5445,RightWhale
1007,NoWhale
4543,NoWhale
9657,NoWhale
2064,RightWhale
1136,RightWhale
5343,NoWhale
294,NoWhale
8780,NoWhale
2403,NoWhale
3998,NoWhale
3741,RightWhale
10095,RightWhale
2719,NoWhale
10071,RightWhale
5150,RightWhale
2808,NoWhale
9017,RightWhale
556,RightWhale
9774,NoWhale
4795,RightWhale
2469,RightWhale
3738,RightWhale
4286,NoWhale
2604,RightWhale
362,RightWhale
6924,NoWhale
1704,NoWhale
2139,RightWhale
3239,RightWhale
2383,RightWhale
7314,NoWhale
4311,RightWhale
9477,RightWhale
1312,NoWhale
3930,NoWhale
6183,NoWhale
1591,NoWhale
10272,NoWhale
2162,RightWhale
2396,RightWhale
317,RightWhale
5233,NoWhale
5068,RightWhale
4036,RightWhale
8987,NoWhale
3020,NoWhale
8228,RightWhale
9105,RightWhale
5295,RightWhale
3972,RightWhale
5370,NoWhale
4133,NoWhale
974,RightWhale
7291,RightWhale
9175,NoWhale
954,NoWhale
10184,NoWhale
5016,NoWhale
10643,RightWhale
9179,RightWhale
7490,NoWhale
1640,NoWhale
1290,RightWhale
1380,RightWhale
1933,RightWhale
4675,RightWhale
892,RightWhale
7287,RightWhale
4876,NoWhale
7906,RightWhale
8194,NoWhale
10264,RightWhale
9041,NoWhale
2466,RightWhale
7657,NoWhale
1913,NoWhale
2736,RightWhale
726,NoWhale
7214,NoWhale
8245,NoWhale
1796,RightWhale
3845,RightWhale
6402,RightWhale
936,NoWhale
2265,NoWhale
824,RightWhale
7274,NoWhale
1389,RightWhale
3564,NoWhale
9076,NoWhale
5429,RightWhale
7827,NoWhale
5690,NoWhale
7878,NoWhale
1868,NoWhale
8202,NoWhale
7486,RightWhale
806,RightWhale
4805,RightWhale
9667,NoWhale
10017,NoWhale
9155,RightWhale
7511,RightWhale
8056,RightWhale
4494,NoWhale
2632,RightWhale
9747,RightWhale
8896,RightWhale
8623,RightWhale
7832,RightWhale
4388,RightWhale
145,NoWhale
6467,RightWhale
2033,NoWhale
9990,NoWhale
1165,RightWhale
2050,RightWhale
3760,RightWhale
4435,RightWhale
3430,NoWhale
8190,NoWhale
9589,NoWhale
7069,RightWhale
4361,NoWhale
9454,NoWhale
1771,RightWhale
3511,RightWhale
271,NoWhale
8436,NoWhale
2032,RightWhale
9005,NoWhale
10575,RightWhale
3810,NoWhale
4346,RightWhale
545,NoWhale
3241,RightWhale
8930,NoWhale
8502,RightWhale
9323,RightWhale
10842,RightWhale
7564,NoWhale
920,NoWhale
9980,NoWhale
6640,NoWhale
7694,NoWhale
8230,RightWhale
7126,NoWhale
4278,RightWhale
2983,RightWhale
130,NoWhale
7980,RightWhale
2667,RightWhale
7138,RightWhale
3223,RightWhale
9374,NoWhale
7693,RightWhale
5392,RightWhale
614,RightWhale
10826,RightWhale
1466,RightWhale
4497,RightWhale
3042,NoWhale
9126,RightWhale
2419,RightWhale
5085,RightWhale
3294,RightWhale
6737,RightWhale
1500,NoWhale
9018,RightWhale
1521,NoWhale
9979,RightWhale
4232,RightWhale
7686,NoWhale
8820,NoWhale
4430,RightWhale
390,NoWhale
10780,NoWhale
7124,RightWhale
5913,RightWhale
8592,NoWhale
4806,RightWhale
9804,NoWhale
8238,RightWhale
8044,RightWhale
10698,RightWhale
3993,NoWhale
10450,RightWhale
6609,NoWhale
5319,RightWhale
10761,RightWhale
7119,RightWhale
2421,NoWhale
5604,RightWhale
1750,RightWhale
9870,RightWhale
10631,NoWhale
338,NoWhale
8407,RightWhale
1341,RightWhale
10443,RightWhale
7982,NoWhale
3640,RightWhale
329,NoWhale
9671,NoWhale
3004,NoWhale
6960,NoWhale
4090,RightWhale
2322,RightWhale
6667,NoWhale
7009,RightWhale
4197,RightWhale
3549,NoWhale
9650,NoWhale
8363,RightWhale
4203,RightWhale
10311,NoWhale
9786,NoWhale
6185,NoWhale
1639,RightWhale
9130,NoWhale
60,NoWhale
1240,RightWhale
5760,RightWhale
5136,RightWhale
2343,NoWhale
2120,NoWhale
1524,NoWhale
7617,NoWhale
153,NoWhale
481,RightWhale
6122,NoWhale
7674,NoWhale
7101,NoWhale
1762,NoWhale
8942,NoWhale
7715,RightWhale
9939,NoWhale
7479,RightWhale
6212,NoWhale
4853,RightWhale
2711,NoWhale
6766,NoWhale
4150,RightWhale
1333,RightWhale
10295,RightWhale
8378,RightWhale
9328,NoWhale
10274,NoWhale
10620,NoWhale
9983,RightWhale
3850,NoWhale
8340,RightWhale
4124,NoWhale
9814,RightWhale
4788,NoWhale
2866,NoWhale
1386,NoWhale
5941,RightWhale
3067,RightWhale
9915,NoWhale
3629,RightWhale
10350,NoWhale
9799,RightWhale
3028,NoWhale
2969,NoWhale
8646,RightWhale
6136,NoWhale
8801,NoWhale
4263,RightWhale
645,NoWhale
10564,RightWhale
2074,NoWhale
341,NoWhale
8041,RightWhale
1622,RightWhale
7141,NoWhale
5796,RightWhale
7184,RightWhale
8232,RightWhale
5475,NoWhale
10126,NoWhale
74,NoWhale
10817,RightWhale
8633,NoWhale
10102,RightWhale
2051,RightWhale
2541,RightWhale
1301,NoWhale
5877,NoWhale
7368,RightWhale
1304,NoWhale
8428,NoWhale
9952,RightWhale
2599,RightWhale
2573,RightWhale
3186,NoWhale
2768,RightWhale
4831,NoWhale
4223,RightWhale
10560,RightWhale
2106,NoWhale
2679,NoWhale
1387,RightWhale
9780,RightWhale
10570,RightWhale
7083,RightWhale
1279,RightWhale
804,RightWhale
1555,NoWhale
10381,NoWhale
4566,NoWhale
10580,RightWhale
4841,RightWhale
3594,RightWhale
6035,NoWhale
6852,NoWhale
8705,NoWhale
4177,NoWhale
1308,RightWhale
9106,RightWhale
3452,RightWhale
3695,NoWhale
4242,NoWhale
2198,RightWhale
8966,NoWhale
4425,RightWhale
6150,NoWhale
943,RightWhale
822,RightWhale
5005,NoWhale
6612,RightWhale
8356,RightWhale
5619,RightWhale
4547,NoWhale
2538,RightWhale
9503,NoWhale
5207,RightWhale
10411,RightWhale
9863,NoWhale
3054,NoWhale
3675,NoWhale
7776,RightWhale
7218,NoWhale
6722,RightWhale
3300,NoWhale
3310,RightWhale
7221,RightWhale
8519,RightWhale
5954,RightWhale
832,RightWhale
3462,NoWhale
7643,NoWhale
54,NoWhale
3451,RightWhale
6305,NoWhale
1481,RightWhale
4873,NoWhale
8038,NoWhale
3335,RightWhale
6016,RightWhale
4926,NoWhale
9138,NoWhale
5797,RightWhale
10750,RightWhale
5083,RightWhale
6645,RightWhale
5490,NoWhale
768,RightWhale
2065,NoWhale
10396,NoWhale
7311,RightWhale
8477,NoWhale
10864,RightWhale
4524,NoWhale
2717,RightWhale
2079,RightWhale
8914,RightWhale
951,RightWhale
8058,NoWhale
2482,NoWhale
9181,RightWhale
1759,NoWhale
4422,NoWhale
6704,RightWhale
5182,NoWhale
8533,NoWhale
3701,NoWhale
4243,RightWhale
688,RightWhale
3432,RightWhale
4944,RightWhale
966,NoWhale
10379,RightWhale
2713,RightWhale
4757,RightWhale
10444,RightWhale
6320,RightWhale
5975,RightWhale
3572,RightWhale
5299,RightWhale
1990,NoWhale
1205,RightWhale
4971,RightWhale
10639,RightWhale
6783,NoWhale
3600,NoWhale
6490,NoWhale
8609,RightWhale
10911,NoWhale
8070,RightWhale
8577,RightWhale
7973,RightWhale
1625,RightWhale
536,RightWhale
8766,NoWhale
7970,RightWhale
4212,NoWhale
6456,NoWhale
3507,RightWhale
8393,RightWhale
9524,NoWhale
7112,RightWhale
2708,RightWhale
5031,RightWhale
6514,NoWhale
4662,NoWhale
4021,NoWhale
1854,RightWhale
10313,NoWhale
2872,RightWhale
3030,RightWhale
9397,NoWhale
1645,NoWhale
3417,NoWhale
3476,RightWhale
10451,RightWhale
1792,NoWhale
3797,NoWhale
3368,NoWhale
7196,RightWhale
10551,NoWhale
5109,NoWhale
6024,RightWhale
8795,NoWhale
10169,NoWhale
126,RightWhale
5959,NoWhale
3876,NoWhale
4451,NoWhale
7147,NoWhale
3531,RightWhale
827,RightWhale
9831,NoWhale
7790,RightWhale
984,NoWhale
7783,NoWhale
2443,RightWhale
8554,NoWhale
345,RightWhale
814,RightWhale
6166,RightWhale
5779,NoWhale
2116,RightWhale
793,RightWhale
6898,NoWhale
2674,RightWhale
94,RightWhale
4225,NoWhale
3756,NoWhale
2891,NoWhale
2371,RightWhale
10273,RightWhale
3228,NoWhale
7863,RightWhale
6359,NoWhale
10067,NoWhale
7326,RightWhale
6028,RightWhale
1865,RightWhale
4612,NoWhale
2645,NoWhale
2243,RightWhale
5373,NoWhale
2336,NoWhale
950,RightWhale
1120,RightWhale
2204,RightWhale
419,RightWhale
922,RightWhale
9446,NoWhale
8669,NoWhale
5408,NoWhale
5788,NoWhale
5742,NoWhale
7667,RightWhale
5567,RightWhale
8135,RightWhale
1202,NoWhale
5765,NoWhale
8389,RightWhale
1970,NoWhale
4018,RightWhale
3687,NoWhale
1997,NoWhale
4033,RightWhale
1248,NoWhale
2192,RightWhale
2712,NoWhale
9184,NoWhale
2190,RightWhale
4670,NoWhale
5142,NoWhale
5984,RightWhale
6565,NoWhale
7804,NoWhale
6943,NoWhale
9510,RightWhale
2136,RightWhale
1065,RightWhale
600,RightWhale
4227,NoWhale
7577,RightWhale
77,NoWhale
7546,RightWhale
2898,RightWhale
4820,NoWhale
9506,RightWhale
10179,RightWhale
6413,NoWhale
9444,NoWhale
9064,RightWhale
8007,NoWhale
5468,NoWhale
5951,NoWhale
3391,RightWhale
5415,RightWhale
2560,RightWhale
10814,RightWhale
8162,RightWhale
2635,NoWhale
5256,RightWhale
3530,NoWhale
8567,NoWhale
1908,RightWhale
235,RightWhale
1604,NoWhale
7984,NoWhale
9310,RightWhale
3490,NoWhale
1994,RightWhale
2824,RightWhale
10160,NoWhale
1342,RightWhale
8512,RightWhale
1619,RightWhale
5287,RightWhale
2060,RightWhale
10883,NoWhale
2219,NoWhale
9865,NoWhale
6038,NoWhale
260,NoWhale
10249,RightWhale
9093,NoWhale
3744,NoWhale
2026,RightWhale
6988,NoWhale
4234,NoWhale
1917,NoWhale
1828,NoWhale
9765,RightWhale
6233,RightWhale
10214,RightWhale
6283,NoWhale
4208,RightWhale
224,NoWhale
8915,NoWhale
10002,RightWhale
9333,RightWhale
6469,NoWhale
10300,RightWhale
846,NoWhale
4289,RightWhale
5560,NoWhale
2551,RightWhale
117,RightWhale
8837,NoWhale
5966,NoWhale
8195,RightWhale
8659,RightWhale
7489,NoWhale
